day,sl
"9,4,6,338,9,6,6,336,9,3,6,339,9,18,6,10212",2
"1,679,9,4,1,1011,9,13,1,4049,9,43,1,3715,9,37,1,921,9,103,1,551,9,127,15,5",2
"14,76,0,266,14,62,0,279,14,120,0,222,14,74,0,266,15,2,14,47,0,295,14,52,0,286,15,5,14,124,0,217,14,15,0,325,9,2,0,1023,16,7160",4
"14,39,12,303,14,22,12,320,14,90,12,252,14,45,12,297,14,9,12,320,9,13,14,113,12,229,14,8,12,334,14,205,12,137,14,93,12,248,14,186,12,155,14,62,12,279,14,50,12,292,14,16,12,326,14,196,12,146,14,47,12,295,14,29,12,313,14,86,12,256,14,74,12,268,14,31,12,310,14,101,12,241,14,35,12,307,14,39,12,303,14,66,12,276,14,57,12,285,14,5,12,335,9,3,14,43,12,299,14,51,12,291,14,32,12,309,14,43,12,299,14,11,12,331,14,22,12,303,9,18,14,24,12,318,14,4,12,338",2
"14,81,0,260,14,32,0,309,14,48,0,294,14,68,0,272,9,2,14,77,0,265,14,82,0,250,9,8,15,2,14,31,0,307,9,4,14,31,0,310,14,64,0,275,9,3,14,175,0,167,14,56,0,286,14,86,0,256,14,31,0,310,14,55,0,281,9,6,14,43,0,299,14,35,0,307,14,8,0,334,14,24,0,314,9,4,14,55,0,283,9,4,14,4,0,338,14,4,0,338,14,18,0,312,9,12,14,41,0,297,9,5,14,39,0,303,14,57,0,963,9,4,0,2046",1
"14,248,4,93,14,171,4,171,14,47,4,295,14,29,4,313,14,69,1,18,9,256,14,35,4,307,14,76,4,266,14,62,4,279,14,51,4,291,14,31,4,310,14,113,4,229,14,35,4,307,14,47,4,295,14,167,4,175,14,155,4,186,14,57,4,285,14,31,4,310,14,52,4,290,14,117,4,225,14,22,4,320,9,5,4,2029,9,13,4,2042,9,5,4,341",2
"14,52,1,256,15,35,14,74,1,268,14,24,1,318,14,29,1,313,14,175,1,167,14,55,1,287,14,299,1,43,14,140,1,202,14,13,1,316,9,13,14,55,1,279,9,8,14,35,1,307,14,43,1,299,14,38,1,304,14,93,1,248,14,39,1,303,14,62,1,279,14,73,1,269,14,47,1,260,9,35,14,59,1,283,14,36,1,306,14,62,1,279,14,35,1,307,14,31,1,310,14,59,1,283,14,29,1,309,9,4,14,5,1,337,14,29,1,313,14,8,1,1328,9,29,1,313,9,29,1,341",2
"7,269,9,73,7,1364,9,4,8,338,9,34,8,173,9,136,8,320,9,22,8,332,9,10,8,335,9,7,8,333,9,9,8,7501",1
"14,155,5,14,10,173,14,127,5,62,10,153,14,124,5,38,10,55,9,126,14,55,5,138,10,150,14,52,5,32,10,258,14,77,5,20,10,144,9,102,14,41,5,121,10,180,14,10,5,52,10,229,9,53,14,6,5,43,10,285,9,8,14,28,5,43,10,248,9,24,14,29,5,54,9,2,10,258,5,68,9,8,10,267,5,69,10,219,9,54,5,95,10,247,5,80,10,262,16,5796",3
"14,16,10,326,14,55,10,287,14,248,10,94,14,48,10,294,14,82,10,260,14,31,10,310,14,31,10,310,14,52,10,290,14,24,10,318,14,26,10,312,15,5,14,8,10,334,14,18,10,324,14,8,10,334,9,8,10,326,15,8,10,341,16,5796",3
"14,35,10,307,16,10570",4
"14,73,0,269,14,53,0,289,14,109,0,233,14,167,0,175,14,61,0,254,9,27,14,175,0,167,14,77,0,265,14,78,0,260,9,4,14,55,0,287,14,57,0,256,9,29,14,29,0,313,14,31,0,310,14,31,0,310,14,35,0,307,14,35,0,307,14,148,0,190,9,4,14,55,0,287,14,57,0,285,14,13,0,329,14,16,0,326,14,16,0,326,14,52,0,290,14,22,0,320,14,186,0,155,14,29,0,313,14,120,0,222,14,25,0,2362",3
"14,84,8,258,14,78,8,264,14,76,8,266,14,70,8,272,14,171,8,171,14,78,8,264,14,18,8,324,14,93,8,248,14,128,8,214,14,155,8,186,14,35,8,307,14,60,8,223,9,60,14,35,8,231,9,77,14,31,8,310,14,62,9,186,8,93,14,35,8,307,14,35,8,307,14,31,8,310,14,313,8,29,14,76,8,266,14,39,8,303,14,31,8,310,9,31,8,638,9,14,8,3069",3
"14,86,0,256,14,137,0,205,14,57,0,285,14,57,0,285,14,31,0,310,14,27,0,315,14,30,0,312,14,103,0,239,14,70,13,12,15,256,9,4,14,31,13,117,15,186,9,8,14,31,15,310,14,120,0,222,13,79,15,260,9,4,0,3694,9,57,0,1364,15,341,16,1023",1
"14,86,0,256,14,38,0,304,14,62,0,279,14,171,0,171,14,62,0,279,14,31,0,310,14,35,0,307,14,47,0,295,14,62,0,279,14,31,0,299,9,12,14,29,0,2018,16,5456",1
"14,94,8,220,9,28,14,17,8,311,9,14,14,9,8,333,14,13,8,329,14,72,8,270,14,149,9,3,8,162,9,29,14,56,9,3,8,175,9,2,10,42,9,64,14,199,8,143,14,26,8,311,9,6,14,112,8,52,13,2,9,177,14,31,9,49,8,109,13,71,9,83,14,62,9,2,8,278,14,34,8,194,9,115,14,173,8,169,14,37,8,305,14,31,9,3,8,308,14,133,9,13,8,190,9,6,14,53,9,62,8,227,14,36,8,302,9,4,14,61,8,281,14,31,8,311,14,114,9,228,14,45,8,297,14,21,8,315,9,6,14,16,9,8,8,318,9,6,8,326,9,38,8,187,13,38,9,119,8,258,10,31,9,24,8,211,9,131,8,674,9,9,8,325,9,17,8,341",1
"14,103,0,239,14,186,0,155,14,114,0,228,14,114,0,228,14,205,0,137,14,310,0,31,14,155,0,186,14,62,0,279,14,31,0,248,9,62,14,35,0,307,14,16,0,326,14,98,0,244,14,31,0,3379,16,3410",1
"14,116,5,226,14,30,5,312,14,39,5,303,14,61,5,281,14,297,5,45,14,58,5,271,9,14,14,211,9,12,10,120,14,93,5,245,15,4,14,81,9,117,5,138,9,3,15,4,14,40,5,302,14,78,5,264,14,26,5,316,14,38,5,295,9,9,14,38,5,299,9,5,14,70,5,208,9,64,14,62,5,248,13,31,14,31,9,10,10,301,14,35,5,307,14,15,5,327,14,13,5,329,14,74,9,16,5,223,8,28,15,2,14,29,9,11,10,302,14,16,5,318,9,8,14,39,5,303,14,26,5,316,14,6,5,332,9,4,14,31,5,310,14,40,9,9,5,276,8,13,15,6,14,52,5,290,9,41,5,162,9,9,10,113,15,18,5,335,13,7,5,341,10,341",3
"14,69,3,273,14,57,3,285,14,38,3,304,14,62,3,279,14,35,3,307,14,43,3,299,14,47,0,295,14,35,1,307,14,35,3,307,14,18,3,324,14,12,1,4,3,326,14,31,3,310,14,137,3,205,14,31,3,310,14,32,0,309,14,86,3,256,14,31,3,310,1,137,3,2251,16,2728",2
"14,40,13,143,15,72,9,89,14,128,9,214,14,4,13,39,9,299,14,217,9,124,14,31,9,311,14,56,9,286,14,37,9,144,12,154,9,8,14,150,5,192,14,35,5,307,14,38,13,76,9,228,14,62,9,280,14,43,9,190,12,78,9,31,14,31,5,310,14,33,9,173,12,103,9,33,14,32,5,310,14,55,5,287,14,39,5,303,14,29,5,313,14,28,5,314,14,24,13,59,9,121,15,105,9,35,14,5,13,11,9,327,14,16,13,101,9,225,14,54,5,288,14,22,5,320,13,175,9,6,15,31,9,237,12,235,9,266,12,64,9,13,5,2046",3
"14,84,0,198,15,30,9,31,14,42,9,3,0,165,15,47,9,86,14,51,0,188,15,36,9,68,14,30,0,264,15,48,14,62,0,198,15,82,14,67,0,145,15,112,9,19,14,127,0,122,15,93,14,74,0,155,9,11,15,103,14,172,0,93,9,1,15,24,9,54,14,53,0,215,15,16,9,59,14,37,0,256,15,34,9,16,14,5,0,281,15,42,9,15,14,62,0,134,9,8,15,139,14,62,0,154,9,8,15,119,14,31,13,5,0,182,15,116,9,9,14,29,0,211,9,7,15,39,9,57,14,65,0,175,15,41,9,62,14,78,0,183,15,47,9,35,14,40,0,247,15,28,9,29,14,40,0,194,15,50,9,59,14,39,0,161,15,37,9,107,14,4,0,260,15,38,9,41,14,29,0,260,9,54,14,9,0,268,9,3,15,61,9,2,14,22,0,262,15,59,14,28,0,213,9,23,15,80,14,56,0,146,15,140,14,9,0,201,9,11,15,31,9,91,14,7,0,228,15,68,9,40,0,177,9,13,15,152,0,198,15,144,0,225,15,57,9,60,0,251,15,30,9,61",3
"14,103,0,239,14,205,0,137,14,245,0,97,14,68,0,274,14,29,0,313,14,38,0,304,14,62,0,279,14,31,0,307,9,4,14,31,0,310,14,31,0,310,14,35,0,307,14,35,0,307,14,90,0,252,14,62,0,279,14,66,0,276,14,29,0,313,14,57,0,285,14,155,0,186,14,148,0,194,14,62,0,279,14,29,0,313,14,69,0,273,14,25,0,317,14,22,0,320,9,3,0,2376,9,9,0,682",1
"14,264,7,78,14,186,7,155,14,20,7,273,9,50,14,35,7,307,14,82,7,260,14,29,7,313,14,93,7,248,14,82,7,260,14,29,7,313,14,35,7,307,14,47,7,295,14,57,7,285,14,62,7,279,14,35,7,307,14,31,7,303,9,8,14,31,7,307,9,4,14,31,11,148,9,163,14,35,7,307,14,47,7,295,14,31,7,310,14,54,7,86,13,4,9,199,14,31,7,310,14,16,7,322,9,4,14,45,7,295,9,2,11,4,7,338,9,25,7,313,9,4,7,332,13,10,7,334,9,8,7,1705",0
"14,109,12,233,14,217,12,124,14,99,12,243,14,210,12,124,9,8,14,35,12,307,14,72,12,270,14,38,12,304,14,78,12,264,14,109,12,233,14,62,9,113,12,124,9,43,14,35,12,307,14,155,12,186,14,35,12,307,14,109,12,233,14,35,12,287,9,20,14,47,12,295,14,29,12,313,14,18,12,324,14,18,12,324,14,8,12,334,14,35,12,307,14,18,12,324,14,57,12,285,14,15,12,666,9,2,12,2728",3
"14,62,5,70,12,210,14,124,5,24,12,194,14,116,5,103,12,124,14,78,0,16,12,241,4,8,14,62,0,117,5,31,12,113,4,4,9,16,14,93,0,128,12,109,4,12,14,107,0,150,12,86,14,196,12,146,14,35,12,248,9,60,14,43,5,29,12,270,14,38,5,50,12,240,9,15,14,39,5,148,12,28,9,128,14,31,5,217,9,93,14,31,0,64,12,237,9,6,4,4,14,35,5,303,9,5,14,35,0,150,12,124,9,35,14,31,0,225,12,86,14,29,9,15,0,8,12,256,4,36,14,18,9,9,5,54,12,197,9,67,14,31,9,4,5,51,12,202,9,4,13,39,15,4,9,8,14,16,5,90,12,208,9,30,14,47,5,51,12,245,14,16,5,124,12,202,14,29,5,96,12,214,9,4,14,43,5,299,14,9,0,171,12,162,14,31,0,66,5,12,12,233,0,107,5,11,12,224,0,99,12,209,4,35,5,155,12,186,5,35,12,272,9,35,5,51,12,272,13,20,12,334,4,8",3
"14,100,8,242,14,28,8,314,14,190,8,152,14,45,8,297,14,62,8,279,14,59,9,12,8,272,14,62,8,279,14,35,8,307,14,9,8,333,14,43,8,299,14,31,8,310,14,8,8,334,14,29,8,1677,16,5115",3
"14,197,5,145,14,43,5,299,14,141,5,201,14,24,5,318,14,55,5,279,9,8,14,62,5,279,14,82,5,260,14,18,5,324,14,43,5,299,14,90,5,237,9,16,14,56,5,286,9,0,14,59,5,283,14,103,5,222,9,18,14,38,5,304,14,59,5,283,14,69,5,273,14,31,5,310,14,28,5,314,14,28,5,314,14,25,5,316,14,47,5,295,14,2,5,340,14,51,5,291,14,22,5,651,9,10,5,992,9,31,5,1705",2
"14,299,15,43,14,527,12,155,14,35,12,307,14,56,12,285,9,2,16,9206",4
"14,101,5,241,14,47,5,295,14,197,15,141,13,5,14,60,13,278,9,4,14,43,5,299,14,57,5,285,14,38,5,304,14,93,15,93,13,155,14,15,13,323,9,4,14,51,13,291,14,69,5,273,14,6,13,336,14,12,13,330,14,28,5,314,14,28,13,35,5,279,15,524,13,152,9,8,13,341,5,341,16,4433",2
"14,279,11,54,9,9,14,31,11,283,9,28,14,90,11,252,14,116,11,226,14,62,11,279,14,90,11,252,14,47,11,229,9,66,14,172,11,157,15,14,14,81,11,254,15,7,14,126,11,208,9,8,14,68,11,274,14,53,11,285,9,5,14,30,11,231,9,81,14,60,11,282,14,39,11,299,15,5,14,59,11,276,15,8,14,28,11,309,9,6,14,152,11,190,14,18,11,324,14,31,11,310,14,30,11,258,9,55,14,11,11,308,9,24,14,8,11,334,14,6,11,334,9,2,14,26,11,316,14,24,11,1000,9,0,11,329,9,13,11,334,9,8,11,338,9,4,11,328,9,14,11,327,15,15",3
"3,681,9,2,3,674,9,9,3,682,9,0,3,679,9,4,3,2046,9,0,3,341,9,0,3,287,9,55,3,341,9,0,3,341,9,0,3,1705,9,0,3,341,9,0,3,341,9,0,3,668,9,15,3,682,15,1364",2
"14,116,8,226,14,15,8,327,14,24,8,318,14,39,8,303,14,18,9,18,8,307,14,37,8,305,14,31,8,310,14,20,8,322,14,11,8,331,14,137,8,205,14,97,8,245,14,82,9,28,8,233,14,24,8,318,14,50,8,292,14,62,8,279,14,28,8,314,14,61,8,281,14,54,8,288,14,69,8,273,14,40,8,302,14,76,8,266,14,80,8,262,14,33,8,309,14,109,9,31,8,132,9,70,14,31,8,310,14,31,8,310,14,48,9,121,8,130,9,43,14,14,8,328,14,8,8,334,14,18,9,7,8,318,14,15,8,1009",3
"14,13,0,329,14,74,0,268,14,8,0,334,14,86,0,256,14,109,0,233,14,124,0,217,14,45,0,285,9,13,14,109,0,233,14,217,0,124,14,29,0,313,14,35,0,273,9,35,14,36,0,306,14,38,0,304,14,35,0,307,14,31,0,310,14,43,0,299,14,31,0,310,14,90,0,252,14,101,0,241,14,35,0,307,14,31,0,310,14,36,0,306,14,33,0,309,14,43,0,299,14,9,0,333,14,81,0,260,14,8,0,334,14,8,0,306,9,29,0,1705",1
"14,43,10,197,4,103,14,72,10,270,14,155,10,186,14,31,10,311,14,38,4,304,14,62,4,279,14,64,10,278,14,43,4,299,14,14,9,10,10,318,4,1705,16,6137",4
"5,324,9,18,5,1360,9,4,5,3410,9,0,5,341,9,0,16,5456",2
"14,18,10,324,14,39,10,303,14,47,10,295,14,31,10,310,14,43,9,29,10,270,14,188,10,154,14,47,10,295,14,205,10,137,14,35,10,307,14,29,10,313,14,38,10,304,14,62,10,279,14,31,10,310,14,62,9,4,10,276,14,35,10,307,14,92,9,31,10,219,14,31,9,0,10,310,14,31,9,0,10,310,14,31,10,310,14,75,9,111,10,157,14,52,9,290,14,28,10,314,14,4,10,338,9,0,10,341,9,0,10,3069",3
"14,103,11,239,14,48,11,294,14,161,11,147,9,35,14,103,11,233,9,6,14,103,11,239,14,251,11,91,14,376,11,307,14,84,11,258,14,93,11,248,14,15,11,322,15,6,14,155,11,187,14,34,11,302,9,6,14,85,11,255,9,2,14,65,11,277,14,35,11,307,14,29,11,313,14,39,11,303,14,35,11,307,14,62,11,280,14,59,11,283,14,159,11,183,14,35,11,307,14,167,11,175,14,45,11,297,14,71,11,271,14,38,11,304,14,38,11,304,14,7,11,1016,9,2,11,335,9,7,11,341",3
"14,126,11,216,14,171,11,171,14,122,11,220,14,62,11,279,14,24,11,318,14,121,11,221,14,138,11,204,14,35,11,307,14,70,11,248,9,24,14,76,11,266,14,16,11,314,15,12,14,45,11,288,9,9,14,270,11,72,14,525,11,158,14,35,11,307,9,0,14,62,11,279,14,66,11,276,14,1736,11,310,14,26,11,316,14,20,11,322,14,5,11,316,9,22,14,40,11,302,14,7,11,335,14,29,11,1329,15,8",3
"14,210,11,132,14,223,11,119,14,266,11,76,14,20,11,322,14,118,11,224,14,259,11,72,9,11,14,146,11,196,14,160,11,169,9,13,14,86,11,256,14,24,11,317,14,31,11,311,14,147,11,195,14,45,11,297,14,97,11,245,14,60,11,218,9,64,14,186,11,155,14,71,11,260,9,7,15,5,14,60,11,282,14,43,11,299,14,39,11,303,14,44,11,298,14,123,11,219,14,58,11,284,14,36,11,306,14,5,11,329,9,4,15,5,11,336,9,6,11,661,9,22,11,1705",3
"14,103,11,239,14,91,11,251,14,67,11,275,14,40,11,302,14,11,11,331,14,9,11,333,14,37,11,305,14,36,11,306,14,115,11,227,14,32,11,310,14,263,11,79,14,43,11,294,9,5,14,65,11,277,14,82,11,258,9,2,14,195,11,142,15,5,14,78,11,264,14,381,11,301,14,38,11,304,14,92,11,250,14,164,11,178,14,34,11,308,14,35,11,307,9,0,14,45,11,266,9,31,14,56,11,284,15,2,14,31,11,308,15,4,14,9,11,328,15,6,14,51,11,291,14,8,11,333,14,7,11,335,14,57,11,281,15,4,11,339,9,3,11,341",3
"14,47,11,295,14,107,11,235,14,22,11,320,14,80,11,262,14,163,11,179,14,2,11,332,9,0,15,8,14,265,11,77,14,167,11,175,14,80,11,216,9,24,15,24,14,8,11,269,15,66,14,123,11,219,14,38,11,298,9,6,14,62,11,279,14,56,11,248,9,19,15,20,14,5,11,337,14,53,11,281,15,8,14,34,11,308,14,35,11,303,15,5,14,30,11,275,9,8,15,30,14,30,11,274,15,38,14,100,11,242,14,12,11,330,14,11,11,331,14,24,11,292,15,26,14,16,11,977,9,15,15,15,11,1687,15,19,11,341",3
"14,11,11,329,9,3,14,302,11,40,14,6,11,333,15,3,14,140,11,202,14,45,11,254,9,44,14,223,11,115,15,4,14,53,11,273,9,16,14,250,11,84,9,9,14,40,11,291,9,11,14,46,11,296,14,49,11,205,9,88,14,101,11,241,14,43,11,299,14,65,11,258,15,16,9,3,14,43,11,299,14,31,11,311,14,34,11,308,14,82,11,249,15,12,14,32,11,303,9,7,14,11,11,330,15,2,14,14,11,328,14,3,11,278,9,62,14,13,11,245,9,84,14,14,11,273,9,55,14,8,11,324,9,7,15,3,14,16,11,297,9,30,14,12,11,323,9,3,15,5,14,26,11,312,9,5,14,7,11,331,9,5,11,337,9,5,11,1008,9,15",3
"14,102,11,240,14,22,11,320,14,76,11,266,14,14,11,328,14,16,11,326,14,78,11,264,14,88,11,254,14,272,11,63,9,7,14,2,11,339,9,1,14,279,11,62,14,69,11,273,14,73,11,249,9,20,14,44,11,293,9,6,14,74,11,268,14,35,11,307,14,24,11,318,14,171,11,171,14,58,11,284,14,62,11,280,14,61,11,276,9,5,14,90,11,252,14,69,11,273,14,128,11,214,14,82,11,260,14,43,11,299,14,35,11,307,14,16,11,326,14,63,11,1983",3
"14,80,11,262,9,0,14,205,11,137,14,99,11,243,14,81,11,261,14,111,11,231,14,31,11,310,14,34,11,308,14,8,11,675,16,7842",4
"14,67,11,275,14,31,11,311,14,168,11,174,14,53,11,289,14,182,11,160,14,133,11,209,14,94,11,244,9,4,14,158,11,184,14,70,11,272,14,99,11,243,14,81,11,261,14,84,11,254,9,4,14,58,11,284,14,28,11,314,14,49,11,293,14,65,11,277,14,33,11,309,14,97,11,245,14,69,11,273,14,35,11,307,9,0,14,67,11,275,14,34,11,308,14,59,11,283,14,25,11,309,9,9,14,21,11,321,14,52,11,290,14,39,11,300,9,3,14,1,11,340,14,39,11,642,9,2,11,1023",3
"14,48,11,290,15,5,14,162,11,177,9,3,14,6,11,336,14,43,11,278,9,22,14,37,11,305,14,167,11,175,14,128,11,207,9,6,15,1,14,223,11,107,15,12,14,93,11,232,9,2,15,15,14,86,11,256,14,142,11,190,9,4,15,6,14,33,11,309,14,38,11,300,15,4,14,28,11,312,15,2,14,62,11,280,14,174,11,158,15,10,14,99,11,236,9,8,15,0,14,53,11,270,9,6,15,14,14,24,11,318,14,34,11,290,15,18,14,285,11,51,15,7,14,11,11,331,14,45,11,286,15,11,14,5,11,337,14,72,11,262,15,8,11,681,15,2,11,315,9,17,15,2,9,10,11,341,15,1,11,1002,15,22,11,340,15,2",3
"14,129,11,188,9,25,14,48,11,280,9,14,14,62,11,279,14,82,11,260,14,61,11,268,9,14,14,22,11,315,9,6,14,67,11,275,14,54,11,288,14,250,11,92,14,56,11,286,14,6,11,282,9,55,14,38,11,304,14,62,11,279,14,42,11,300,14,39,11,303,14,62,11,279,14,34,11,300,9,8,14,54,11,288,14,67,11,275,14,3,11,339,14,6,11,336,14,27,11,272,9,43,14,2,11,336,9,4,14,30,11,305,9,7,14,8,11,2036,9,4,11,1023",3
"14,12,11,313,9,8,15,10,14,26,11,313,9,3,14,26,11,288,9,29,14,76,11,202,9,0,15,7,9,58,14,87,11,244,15,4,9,8,14,70,11,269,9,0,15,3,14,3,11,322,9,8,15,10,14,70,11,269,15,3,14,105,11,220,15,12,9,5,14,14,11,316,15,11,9,1,14,7,11,333,15,3,14,152,11,185,15,5,14,52,11,290,14,20,11,270,9,52,14,77,11,217,9,2,15,22,9,25,14,11,11,276,9,5,15,22,9,30,14,178,11,150,15,8,9,7,14,2,11,278,9,1,15,21,9,41,14,29,11,279,15,15,9,20,14,32,11,307,15,3,14,21,11,321,14,27,11,291,9,19,15,6,11,315,9,2,15,18,9,8,11,311,15,6,9,25,11,306,9,2,15,16,9,19,11,275,9,38,15,27,9,3,11,251,15,14,9,77,11,318,9,0,15,19,9,5,11,280,15,12,9,50,11,226,9,116,16,682",0
"14,139,11,203,14,49,11,278,15,16,14,72,11,258,15,12,14,43,11,283,15,16,14,67,11,259,15,17,14,199,11,126,15,18,14,82,11,233,9,4,15,14,9,10,14,27,11,297,9,2,15,16,14,340,9,2,14,62,11,279,14,145,11,197,14,43,11,286,15,3,9,11,14,86,11,239,15,13,9,5,14,101,11,239,15,2,14,103,11,231,15,8,14,64,11,264,9,14,14,30,11,283,15,26,9,4,14,43,11,299,14,160,11,167,9,15,14,54,11,256,15,22,9,11,14,29,11,299,9,15,14,62,11,270,9,4,15,6,14,45,11,272,15,14,9,12,14,132,11,210,14,63,11,279,14,69,11,273,14,39,11,301,9,3,14,28,11,314,14,30,11,303,15,9,14,16,11,305,15,22,14,40,11,279,15,20,9,4,14,16,11,291,15,33,9,2,11,324,9,18",3
"14,124,11,218,14,68,11,274,14,10,11,332,14,70,11,272,14,37,11,305,14,27,11,298,9,18,14,4,11,318,9,20,14,20,11,322,14,95,11,247,14,82,11,260,14,101,11,241,14,55,11,287,14,40,11,297,9,5,14,49,11,293,14,85,11,257,14,93,11,249,14,27,11,311,9,5,14,59,11,276,9,8,14,102,11,240,14,123,11,219,14,77,11,265,14,17,11,325,14,204,11,138,14,144,11,198,14,62,11,279,14,40,11,302,14,29,11,313,14,10,11,332,14,11,11,328,9,3,14,32,11,648,9,3,11,338,15,4,11,341",3
"14,35,11,307,14,39,11,303,14,8,11,334,14,117,11,225,14,190,11,152,14,96,11,246,14,201,11,141,14,124,11,217,14,29,11,313,14,135,11,207,14,35,11,307,14,28,11,308,9,7,14,43,11,299,9,0,14,62,11,279,14,62,11,280,14,31,11,310,14,50,11,292,14,33,11,309,14,31,11,310,14,38,11,289,9,15,14,82,11,260,14,31,11,310,14,33,11,309,14,20,11,322,14,3,11,339,14,26,11,653,9,4,11,2046",3
"14,59,11,283,14,36,11,306,14,38,11,304,14,103,11,238,14,80,11,262,14,56,11,267,9,20,14,94,11,222,9,26,14,77,11,265,9,0,14,34,11,304,9,4,14,111,11,231,14,90,11,243,9,10,14,163,11,167,9,12,14,58,11,284,14,85,11,257,14,50,15,292,14,100,11,242,14,68,11,86,15,188,14,44,11,298,14,28,11,314,14,125,11,217,14,44,11,298,14,43,11,281,9,18,14,268,11,74,14,62,11,279,14,78,11,264,14,90,11,252,14,42,11,273,9,27,14,15,11,324,9,4,11,341,16,1023",3
"14,40,11,302,14,70,11,272,14,62,11,279,14,34,11,302,9,6,14,228,11,114,14,66,11,245,9,31,14,140,11,202,14,192,11,150,14,107,11,235,14,109,11,229,9,4,14,93,11,248,14,177,11,165,14,37,11,305,14,62,11,279,14,44,11,298,14,32,11,310,14,62,11,279,14,69,11,273,14,102,11,240,14,407,11,276,14,94,11,247,14,12,11,330,14,31,11,310,14,37,11,305,14,9,11,326,9,7,14,52,11,288,9,2,14,3,11,339,14,29,11,308,15,6,14,2,11,340,9,0,11,1023,9,0,11,341",3
"14,183,11,159,14,61,11,279,15,3,14,61,11,281,14,94,11,235,9,14,14,217,11,124,14,563,11,115,9,5,14,19,11,278,9,32,15,14,14,62,11,280,14,98,11,230,9,15,14,17,11,325,14,24,11,318,14,41,11,289,9,13,14,63,11,272,9,8,14,426,11,247,9,10,14,339,9,3,14,173,11,169,14,79,11,263,14,52,11,290,14,61,11,281,14,34,11,298,15,11,14,4,11,333,9,5,14,19,11,323,14,41,11,301,14,2,11,324,9,17,14,50,11,286,9,6,11,277,9,65,11,323,9,5,15,14,11,677,9,6,11,334,9,0,15,7,11,284,9,10,15,49",3
"14,9,11,325,15,8,14,182,11,118,9,5,15,32,9,7,14,176,11,166,14,167,11,162,9,13,14,175,11,167,14,222,11,118,9,2,14,100,11,242,14,24,11,318,14,16,11,325,14,44,11,276,9,5,15,17,14,57,11,244,15,41,14,88,11,189,9,12,15,42,9,12,14,31,11,270,15,37,9,4,14,124,11,217,14,106,11,236,14,70,11,272,14,54,11,288,14,63,11,279,14,45,11,297,14,21,11,321,14,43,11,299,14,4,11,327,15,11,14,37,11,285,15,20,14,16,11,309,15,18,11,326,15,16,11,319,9,8,15,15,11,326,9,2,15,12,9,2,11,322,15,16,9,4,11,334,15,8,11,1364",3
"9,2728,16,8183",3
"14,64,11,278,14,32,11,309,14,27,11,261,9,55,14,10,11,312,9,20,14,190,11,152,14,28,11,314,14,175,11,167,14,121,11,190,9,31,14,124,11,207,9,12,14,86,11,256,14,27,11,288,9,27,14,31,11,303,9,8,14,25,11,317,14,30,11,255,9,19,15,31,9,10,14,31,11,311,14,146,11,141,15,44,9,12,14,74,11,250,9,19,14,247,11,62,15,33,14,23,11,299,15,21,14,26,11,248,9,13,15,55,14,20,11,309,15,13,14,90,11,207,9,13,15,32,14,70,11,907,9,48,11,222,9,120,11,992,9,11,15,21,11,303,9,39,11,297,9,37,15,9,11,290,9,32,15,21,11,326,15,16",3
"14,24,11,318,14,78,11,252,9,12,14,96,11,226,9,21,14,64,11,278,14,24,11,318,14,16,11,326,14,95,11,247,9,0,14,8,11,334,14,42,11,297,9,3,14,41,11,301,14,64,11,278,14,25,11,313,9,4,14,97,11,240,9,5,14,75,11,267,14,34,11,308,14,62,11,279,14,32,11,309,14,31,11,310,14,27,11,301,9,15,14,35,11,307,14,20,11,318,9,5,14,30,11,290,9,7,15,6,9,10,14,86,11,246,9,11,14,28,11,313,9,2,11,330,9,12,11,341,9,1,11,669,9,14,11,330,9,12,11,336,9,6,11,326,9,16,11,335,9,7,11,341",0
"14,69,11,273,14,24,11,318,14,96,11,246,14,43,11,299,14,172,11,170,14,35,11,305,15,2,14,34,11,246,9,2,15,61,14,64,11,268,15,10,14,36,11,306,14,80,11,262,14,49,11,291,9,2,14,50,11,290,9,2,14,78,11,233,9,31,14,20,11,320,9,2,14,84,11,258,14,86,11,256,14,18,11,665,16,4774",3
"14,90,11,252,14,229,11,113,14,183,11,159,14,2,11,334,15,6,14,145,11,184,9,13,14,84,11,227,9,31,14,105,11,237,14,249,11,68,15,26,14,103,11,239,14,68,11,273,14,152,11,190,14,165,11,177,14,227,11,115,14,93,11,218,9,31,14,31,11,643,9,9,11,317,9,25,11,339,15,3,16,4774",3
"14,20,11,322,14,176,11,166,14,78,11,264,14,43,11,299,14,81,11,261,14,50,11,284,9,8,14,56,11,286,14,52,11,259,9,31,14,32,11,306,15,4,14,86,11,256,14,87,11,255,14,46,11,294,9,3,14,87,11,255,14,141,11,201,14,30,11,312,14,72,11,270,14,45,11,297,14,42,11,290,15,10,14,41,11,301,14,80,11,245,9,18,14,167,11,175,14,52,11,290,14,32,11,301,9,9,14,18,11,324,14,67,11,275,14,46,11,296,14,144,11,198,14,55,11,287,14,40,11,301,14,49,11,293,14,16,11,325,14,6,11,336,14,8,11,324,9,11",3
