empl_id,start_date,glc,l2_org
20392,1988-10-24 00:00:00,L4 Employees,DS: Digital Services
20475,1985-04-26 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
20880,1988-11-15 00:00:00,L4 Employees,LM: Logistics
20901,1988-02-22 00:00:00,L4 Employees,LM: Logistics
20925,1986-01-21 00:00:00,L4 Employees,AA: Advanced Analytics
20930,1979-02-14 00:00:00,L4 Employees,LM: Logistics
20935,1985-09-16 00:00:00,L4 Employees,LM: Logistics
20945,1985-02-04 00:00:00,Not Applicable,SL: Legacy
20970,1978-06-01 00:00:00,L4 Employees,LM: Logistics
20975,1984-12-17 00:00:00,L4 Employees,LM: Logistics
21230,1972-08-03 00:00:00,Not Applicable,SL: Legacy
21575,1987-11-02 00:00:00,Not Applicable,SL: Legacy
21790,1987-01-02 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
21800,2015-10-19 00:00:00,L4 Employees,LM: Logistics
22511,1989-03-13 00:00:00,L4 Employees,LM: Logistics
22512,1989-03-20 00:00:00,L4 Employees,AA: Advanced Analytics
22513,1989-04-26 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
22516,1989-05-08 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
22533,2015-10-13 00:00:00,L4 Employees,LM: Logistics
22541,2017-10-23 00:00:00,L4 Employees,LM: Logistics
22550,1990-11-01 00:00:00,L4 Employees,LM: Logistics
22554,1991-06-10 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
22555,1991-08-26 00:00:00,L4 Employees,LM: Logistics
22559,1991-10-21 00:00:00,L4 Employees,AA: Advanced Analytics
22560,1991-11-18 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
22576,1992-09-01 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
22589,1993-01-15 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
22597,1993-06-01 00:00:00,L4 Employees,LM: Logistics
22610,1994-01-03 00:00:00,L4 Employees,LM: Logistics
22631,1994-07-25 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
22632,1994-08-15 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
22637,2006-11-01 00:00:00,Not Applicable,SL: Legacy
22642,1994-11-01 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
22644,1994-11-28 00:00:00,L4 Employees,DS: Digital Services
22649,2012-10-01 00:00:00,L4 Employees,LM: Logistics
22652,1995-01-02 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
22654,1995-01-23 00:00:00,L4 Employees,DS: Digital Services
22658,1995-02-01 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
22662,1995-04-01 00:00:00,L4 Employees,LM: Logistics
22664,1995-04-01 00:00:00,L4 Employees,LM: Logistics
22668,1994-06-01 00:00:00,Not Applicable,SL: Legacy
22684,1995-10-01 00:00:00,Not Applicable,SL: Legacy
22689,1995-12-01 00:00:00,L4 Employees,LM: Logistics
22741,2016-03-28 00:00:00,L4 Employees,LM: Logistics
22744,1993-02-15 00:00:00,L4 Employees,LM: Logistics
22750,1996-02-26 00:00:00,L4 Employees,AA: Advanced Analytics
22751,1996-02-26 00:00:00,L4 Employees,LM: Logistics
22763,1996-06-24 00:00:00,Not Applicable,SL: Legacy
22764,2017-11-01 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
22776,1996-09-01 00:00:00,L4 Employees,LM: Logistics
22791,1996-12-01 00:00:00,Not Applicable,SL: Legacy
22792,2014-11-16 00:00:00,L4 Employees,LM: Logistics
22794,1997-01-13 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
22800,1997-03-16 00:00:00,L4 Employees,LM: Logistics
22806,1997-06-01 00:00:00,L4 Employees,LM: Logistics
22808,1997-05-26 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
22810,1998-06-08 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
22812,1997-07-24 00:00:00,Not Applicable,SL: Legacy
22821,1997-10-01 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
22822,1997-10-01 00:00:00,L2 Management,LM: Logistics
22834,2008-06-16 00:00:00,L4 Employees,LM: Logistics
22836,1996-01-01 00:00:00,L4 Employees,LM: Logistics
22849,1998-03-09 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
22852,1998-03-23 00:00:00,L4 Employees,LM: Logistics
22857,1998-04-13 00:00:00,Not Applicable,SL: Legacy
22859,2000-10-01 00:00:00,L4 Employees,DS: Digital Services
22876,1998-08-01 00:00:00,Not Applicable,SL: Legacy
22881,1998-08-10 00:00:00,L3 Management,LM: Logistics
22886,1998-09-10 00:00:00,L4 Employees,DS: Digital Services
22889,1998-09-01 00:00:00,L4 Employees,LM: Logistics
22893,1998-09-21 00:00:00,L4 Employees,DS: Digital Services
22895,1998-09-21 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
22924,1999-01-01 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
22933,1999-04-01 00:00:00,Not Applicable,SL: Legacy
22942,1999-05-24 00:00:00,L4 Employees,LM: Logistics
22961,1999-09-07 00:00:00,L4 Employees,DS: Digital Services
22978,2000-01-25 00:00:00,L4 Employees,DS: Digital Services
22979,1999-12-01 00:00:00,L4 Employees,DS: Digital Services
22991,2000-01-05 00:00:00,L4 Employees,LM: Logistics
22994,2000-02-22 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
22998,2000-02-22 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23003,2000-04-03 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23013,2000-04-24 00:00:00,L4 Employees,DS: Digital Services
23015,2000-05-30 00:00:00,L4 Employees,LM: Logistics
23027,2000-07-17 00:00:00,L4 Employees,LM: Logistics
23031,2000-07-10 00:00:00,L4 Employees,DS: Digital Services
23039,2000-08-21 00:00:00,L4 Employees,LM: Logistics
23044,2000-07-11 00:00:00,L4 Employees,LM: Logistics
23046,2000-07-17 00:00:00,L4 Employees,LM: Logistics
23051,2005-10-01 00:00:00,L4 Employees,DS: Digital Services
23054,2000-08-07 00:00:00,Not Applicable,SL: Legacy
23055,2000-07-24 00:00:00,L4 Employees,LM: Logistics
23057,2000-07-26 00:00:00,L4 Employees,LM: Logistics
23058,2000-08-14 00:00:00,Not Applicable,SL: Legacy
23064,2000-08-21 00:00:00,L4 Employees,LM: Logistics
23072,2017-01-01 00:00:00,L4 Employees,LM: Logistics
23074,2000-09-18 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23075,2000-09-18 00:00:00,L4 Employees,LM: Logistics
23078,2000-10-02 00:00:00,L4 Employees,LM: Logistics
23079,2013-01-01 00:00:00,L4 Employees,DS: Digital Services
23087,2000-11-01 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23092,2001-01-08 00:00:00,L4 Employees,LM: Logistics
23098,2000-12-04 00:00:00,L4 Employees,LM: Logistics
23100,2001-01-16 00:00:00,L4 Employees,LM: Logistics
23101,2001-01-16 00:00:00,L4 Employees,LM: Logistics
23111,2001-01-08 00:00:00,L4 Employees,LM: Logistics
23129,2001-03-12 00:00:00,L4 Employees,DS: Digital Services
23130,2016-07-11 00:00:00,L4 Employees,LM: Logistics
23132,2001-04-16 00:00:00,Not Applicable,SL: Legacy
23133,2001-03-19 00:00:00,Not Applicable,SL: Legacy
23134,2001-05-01 00:00:00,L4 Employees,LM: Logistics
23135,2001-04-02 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23137,2001-04-02 00:00:00,L4 Employees,DS: Digital Services
23142,2001-04-16 00:00:00,Not Applicable,SL: Legacy
23153,2001-06-04 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23155,2001-06-01 00:00:00,Not Applicable,SL: Legacy
23167,2001-07-16 00:00:00,L4 Employees,LM: Logistics
23173,2017-05-22 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23177,2001-08-01 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23179,2001-08-06 00:00:00,L4 Employees,DS: Digital Services
23189,2001-08-27 00:00:00,L4 Employees,LM: Logistics
23190,2001-09-05 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23193,2001-09-10 00:00:00,L4 Employees,LM: Logistics
23195,2001-10-01 00:00:00,L4 Employees,LM: Logistics
23197,2001-10-01 00:00:00,Not Applicable,SL: Legacy
23200,2005-06-16 00:00:00,L3 Management,MA: Mgmt Advisory Svcs
23202,2001-11-01 00:00:00,L4 Employees,LM: Logistics
23203,2001-10-22 00:00:00,L4 Employees,LM: Logistics
23210,2002-01-22 00:00:00,Not Applicable,SL: Legacy
23219,2017-01-01 00:00:00,L4 Employees,LM: Logistics
23223,2002-03-11 00:00:00,L4 Employees,LM: Logistics
23229,2002-03-25 00:00:00,L4 Employees,LM: Logistics
23246,2002-08-01 00:00:00,L4 Employees,LM: Logistics
23249,2002-06-10 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23259,2002-08-19 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23261,2002-09-03 00:00:00,L4 Employees,LM: Logistics
23265,2002-09-04 00:00:00,L4 Employees,DS: Digital Services
23279,2002-12-03 00:00:00,L4 Employees,LM: Logistics
23289,2003-02-03 00:00:00,L4 Employees,LM: Logistics
23291,2003-03-03 00:00:00,L4 Employees,DS: Digital Services
23296,2003-03-24 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23299,2003-04-01 00:00:00,Not Applicable,SL: Legacy
23304,2018-06-04 00:00:00,L4 Employees,LM: Logistics
23310,2003-05-19 00:00:00,L4 Employees,LM: Logistics
23332,2003-08-25 00:00:00,L4 Employees,LM: Logistics
23341,2003-10-14 00:00:00,L4 Employees,LM: Logistics
23352,2004-01-12 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23357,2004-01-01 00:00:00,L4 Employees,LM: Logistics
23362,2004-01-20 00:00:00,L4 Employees,LM: Logistics
23365,2004-02-09 00:00:00,L4 Employees,LM: Logistics
23379,2004-04-12 00:00:00,L4 Employees,LM: Logistics
23380,2004-04-01 00:00:00,L4 Employees,LM: Logistics
23382,2004-05-25 00:00:00,L4 Employees,LM: Logistics
23387,2004-05-17 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23390,2004-05-03 00:00:00,Not Applicable,SL: Legacy
23393,2004-05-05 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23399,2004-06-14 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23400,2004-06-01 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23409,2016-05-16 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23422,2004-07-01 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23429,2004-08-02 00:00:00,L4 Employees,LM: Logistics
23433,2004-08-02 00:00:00,L4 Employees,LM: Logistics
23437,2017-01-01 00:00:00,L4 Employees,LM: Logistics
23446,2004-09-01 00:00:00,L4 Employees,LM: Logistics
23458,2017-01-01 00:00:00,L4 Employees,LM: Logistics
23459,2004-11-08 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23461,2004-10-25 00:00:00,L4 Employees,LM: Logistics
23462,2004-11-01 00:00:00,L4 Employees,LM: Logistics
23467,2017-10-15 00:00:00,L4 Employees,LM: Logistics
23473,2005-01-10 00:00:00,L4 Employees,LM: Logistics
23482,2017-01-01 00:00:00,L4 Employees,LM: Logistics
23487,2005-03-21 00:00:00,L4 Employees,LM: Logistics
23488,2005-03-07 00:00:00,L4 Employees,DS: Digital Services
23489,2005-03-07 00:00:00,L4 Employees,DS: Digital Services
23491,2005-04-25 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23500,2017-01-01 00:00:00,L4 Employees,LM: Logistics
23502,2005-05-09 00:00:00,L4 Employees,LM: Logistics
23511,2005-06-01 00:00:00,L4 Employees,LM: Logistics
23513,2005-06-20 00:00:00,L4 Employees,DS: Digital Services
23526,2005-09-01 00:00:00,L4 Employees,LM: Logistics
23560,2005-09-12 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23564,2005-09-08 00:00:00,L4 Employees,LM: Logistics
23568,2005-09-15 00:00:00,L4 Employees,DS: Digital Services
23576,2017-01-01 00:00:00,L4 Employees,LM: Logistics
23586,2005-11-01 00:00:00,L4 Employees,AA: Advanced Analytics
23590,2017-01-01 00:00:00,L4 Employees,LM: Logistics
23592,2016-10-01 00:00:00,L4 Employees,LM: Logistics
23594,2005-12-01 00:00:00,L4 Employees,LM: Logistics
23598,2006-01-17 00:00:00,L4 Employees,LM: Logistics
23600,2006-03-01 00:00:00,L4 Employees,LM: Logistics
23603,2006-02-13 00:00:00,L4 Employees,DS: Digital Services
23610,2006-04-03 00:00:00,L4 Employees,LM: Logistics
23611,2006-04-03 00:00:00,L4 Employees,DS: Digital Services
23623,2006-05-15 00:00:00,L4 Employees,LM: Logistics
23644,2006-07-24 00:00:00,L4 Employees,LM: Logistics
23649,2006-07-24 00:00:00,L4 Employees,LM: Logistics
23652,2006-08-14 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23655,2006-08-07 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23661,2009-10-01 00:00:00,L4 Employees,LM: Logistics
23666,2006-09-11 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23668,2006-09-05 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23670,2006-09-11 00:00:00,L4 Employees,LM: Logistics
23685,2006-11-06 00:00:00,L4 Employees,LM: Logistics
23691,2006-12-04 00:00:00,L4 Employees,DS: Digital Services
23696,2017-01-01 00:00:00,L4 Employees,LM: Logistics
23697,2006-12-04 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23698,2007-01-02 00:00:00,Not Applicable,SL: Legacy
23709,2007-01-08 00:00:00,L4 Employees,LM: Logistics
23715,2007-02-05 00:00:00,Not Applicable,SL: Legacy
23721,2007-02-05 00:00:00,L4 Employees,LM: Logistics
23727,2007-03-12 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23729,2007-04-02 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23732,2007-04-16 00:00:00,L4 Employees,LM: Logistics
23736,2007-05-07 00:00:00,L4 Employees,DS: Digital Services
23738,2018-09-24 00:00:00,L4 Employees,DS: Digital Services
23742,2007-05-14 00:00:00,L4 Employees,LM: Logistics
23747,2007-06-04 00:00:00,L4 Employees,LM: Logistics
23770,2007-07-16 00:00:00,L4 Employees,AA: Advanced Analytics
23771,2017-01-01 00:00:00,L4 Employees,LM: Logistics
23774,2016-10-01 00:00:00,L4 Employees,LM: Logistics
23778,2007-08-20 00:00:00,L4 Employees,LM: Logistics
23782,2007-09-10 00:00:00,L4 Employees,LM: Logistics
23784,2007-09-10 00:00:00,L4 Employees,LM: Logistics
23786,2007-10-01 00:00:00,L4 Employees,LM: Logistics
23790,2007-11-19 00:00:00,L4 Employees,LM: Logistics
23800,2007-10-15 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23801,2007-10-15 00:00:00,L4 Employees,LM: Logistics
23805,2015-05-16 00:00:00,L4 Employees,LM: Logistics
23822,2008-01-02 00:00:00,L4 Employees,DS: Digital Services
23823,2008-01-02 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23834,2008-03-17 00:00:00,L4 Employees,LM: Logistics
23840,2008-03-03 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23854,2016-12-01 00:00:00,L4 Employees,LM: Logistics
23860,2008-05-12 00:00:00,L4 Employees,AA: Advanced Analytics
23862,2016-09-26 00:00:00,L4 Employees,AA: Advanced Analytics
23873,2008-05-27 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23877,2013-10-01 00:00:00,L4 Employees,LM: Logistics
23886,2008-06-16 00:00:00,L4 Employees,LM: Logistics
23892,2008-06-23 00:00:00,L4 Employees,LM: Logistics
23894,2008-06-30 00:00:00,L4 Employees,DS: Digital Services
23897,2008-07-07 00:00:00,L4 Employees,LM: Logistics
23907,2008-08-04 00:00:00,L4 Employees,DS: Digital Services
23920,2008-08-01 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23937,2008-08-25 00:00:00,L4 Employees,DS: Digital Services
23946,2008-09-15 00:00:00,L4 Employees,LM: Logistics
23955,2008-08-25 00:00:00,L4 Employees,AA: Advanced Analytics
23957,2017-01-01 00:00:00,L4 Employees,LM: Logistics
23959,2015-08-16 00:00:00,L4 Employees,LM: Logistics
23963,2015-01-01 00:00:00,L4 Employees,LM: Logistics
23964,2017-04-17 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
23967,2008-10-01 00:00:00,L4 Employees,LM: Logistics
23975,2008-10-01 00:00:00,L4 Employees,DS: Digital Services
23980,2014-11-01 00:00:00,L4 Employees,DS: Digital Services
23981,2008-10-14 00:00:00,L4 Employees,LM: Logistics
23988,2008-10-20 00:00:00,L4 Employees,LM: Logistics
23995,2008-11-10 00:00:00,L4 Employees,LM: Logistics
23996,2008-11-17 00:00:00,L4 Employees,DS: Digital Services
23999,2008-11-24 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
24000,2008-12-01 00:00:00,L4 Employees,LM: Logistics
24003,2008-12-15 00:00:00,L4 Employees,LM: Logistics
24004,2008-12-01 00:00:00,L4 Employees,LM: Logistics
24020,2009-02-02 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
24021,2009-02-02 00:00:00,Not Applicable,SL: Legacy
24022,2009-02-02 00:00:00,L4 Employees,AA: Advanced Analytics
24025,2016-12-01 00:00:00,L4 Employees,LM: Logistics
24029,2009-05-04 00:00:00,L4 Employees,LM: Logistics
24038,2009-04-06 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
24039,2017-04-10 00:00:00,L4 Employees,LM: Logistics
24041,2009-05-04 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
24042,2009-04-01 00:00:00,L4 Employees,MA: Mgmt Advisory Svcs
24046,2017-05-01 00:00:00,L4 Employees,AA: Advanced Analytics
24053,2009-06-08 00:00:00,L4 Employees,AA: Advanced Analytics
24054,2012-02-01 00:00:00,L4 Employees,LM: Logistics
