day,sl
"14,28,1,314,9,0,14,43,1,299,14,35,1,307,14,37,1,305,14,93,1,248,14,205,1,137,14,93,1,241,9,8,14,45,1,297,14,155,1,186,14,35,1,299,9,9,14,86,1,248,15,8,14,4,1,338,14,39,1,297,9,6,14,124,1,217,14,75,1,267,14,69,1,256,9,18,14,35,1,307,14,38,1,304,14,78,1,262,9,2,14,35,1,307,14,35,1,303,9,4,14,47,1,288,15,8,14,9,1,329,15,5,1,340,9,2,1,2714,9,15,1,341",2
"1,58,5,281,9,4,5,682,9,0,5,648,9,35,5,2024,9,22,5,334,9,8,5,1016,9,8,5,1355,9,9,5,682,9,0,5,1697,9,9,5,2387",2
"14,60,5,282,14,103,5,239,14,4,5,338,14,32,5,309,14,152,5,190,14,2,5,340,14,45,5,296,14,8,5,333,14,148,5,194,14,139,5,201,9,2,14,64,5,278,14,33,5,309,14,12,5,329,9,1,14,112,5,230,14,47,5,295,14,64,5,278,14,75,5,267,14,53,5,289,14,96,5,246,14,13,5,329,14,82,5,247,9,13,14,34,5,308,14,15,5,327,14,39,5,303,14,62,5,280,14,136,5,206,14,38,5,304,14,22,5,320,9,0,14,35,5,307,14,6,5,1358",2
"14,186,6,155,14,31,6,310,14,35,6,307,14,55,6,287,14,124,6,217,9,0,14,154,6,188,9,0,14,78,8,264,14,62,8,279,14,273,6,69,14,29,6,313,14,35,6,307,14,114,6,228,14,38,6,304,9,0,14,43,8,299,14,35,6,307,14,70,6,272,14,47,6,295,14,47,6,295,14,31,6,310,14,28,6,314,14,29,6,313,8,682,6,2046,16,1023",1
"14,35,0,307,14,114,0,228,14,37,0,305,14,62,0,279,14,103,0,239,14,62,0,279,14,31,0,310,14,31,0,310,14,35,0,307,14,155,0,186,14,35,0,307,14,31,0,310,14,31,0,310,14,31,0,310,14,29,0,313,14,171,0,171,14,62,0,279,14,62,0,279,14,35,0,307,14,62,0,279,14,31,0,310,14,43,0,3691,9,18,0,341",0
"9,4,0,338,9,3,0,335,9,4,0,330,15,12,0,330,9,12,0,668,9,10,15,5,0,1703,15,2,0,339,15,3,0,338,15,4,0,338,15,4,0,2027,9,5,15,15,0,322,15,20,0,1693,9,13,0,335,9,7,0,341,16,1364",3
"14,146,0,192,15,4,14,9,0,333,14,4,0,338,14,61,0,216,9,66,14,64,0,278,14,78,0,264,14,26,0,316,14,5,0,337,14,180,0,155,15,4,9,4,14,28,0,314,14,78,0,225,15,4,9,35,14,100,0,242,14,31,0,295,15,16,14,31,0,286,9,4,15,21,9,4,0,332,15,2,9,4,0,338,9,4,0,675,9,8,0,1360,15,4,0,324,15,18,0,338,15,4,0,1333,15,32,0,327,9,15,0,983,9,28,15,13,0,341",1
"14,35,0,307,14,69,0,273,16,10229",4
"14,31,3,310,14,62,3,279,14,155,3,186,14,109,3,233,14,171,3,171,14,62,3,279,14,111,3,231,14,5,3,337,14,62,3,275,9,4,15,1,14,29,3,313,14,62,3,276,9,4,14,22,3,292,9,29,14,34,3,308,14,29,3,313,14,57,3,285,14,31,3,310,14,93,3,248,14,60,3,281,14,60,3,282,14,31,3,311,14,60,3,281,14,70,3,272,14,34,3,308,14,29,3,313,14,8,3,303,9,31,3,2036,15,11,3,682",2
"14,103,12,239,14,74,12,268,14,137,12,205,14,124,12,217,14,47,12,291,15,4,14,109,12,231,9,2,14,93,12,248,14,93,12,248,14,182,12,160,14,52,12,290,14,29,12,306,15,8,14,57,12,285,14,82,13,8,12,252,14,39,12,303,14,62,12,279,14,45,12,297,14,26,12,316,14,8,12,334,14,35,12,307,14,55,12,287,14,31,12,310,14,29,12,313,14,36,12,306,13,9,12,1693,15,4,12,1697,9,8",3
"14,132,12,210,14,205,12,137,14,93,12,248,14,186,12,155,14,64,12,278,14,74,12,248,15,5,9,15,14,69,12,273,14,47,12,295,14,29,9,6,12,285,9,24,14,43,12,286,9,11,15,2,12,661,15,22,16,6819",4
"7,2531,9,198,7,1352,9,13,7,663,9,20,7,5450,9,6,7,1023",3
"7,679,9,4,7,318,9,13,15,11,7,668,15,15,7,338,15,4,7,675,15,8,7,328,15,14,7,678,15,4,7,670,15,13,7,968,9,56,7,465,15,93,9,124,7,1692,9,7,15,7,7,318,9,18,15,7,7,1021,15,2,7,341,9,195,15,147,9,341,15,341,16,682",3
"0,680,9,3,0,669,9,11,15,3,0,618,15,1428,16,7501",3
"3,341,9,0,3,998,15,26,3,1010,15,14,3,318,15,24,3,1303,15,62,3,329,9,13,3,325,9,17,3,611,9,31,15,41,3,1013,15,11,3,335,15,6,3,670,9,13,3,649,9,34,3,288,9,54,3,2728",3
"14,133,7,209,14,13,7,329,14,186,7,155,14,226,7,73,8,43,14,39,7,150,8,146,15,8,14,62,7,121,9,8,8,148,15,4,14,86,7,154,8,99,15,4,14,239,7,20,9,84,14,124,7,217,14,90,13,0,9,2,7,76,15,113,9,62,14,22,7,320,14,118,7,139,15,86,14,40,7,302,14,45,7,287,15,10,14,62,7,159,8,115,9,6,14,39,9,301,15,2,14,35,7,241,8,67,14,35,7,307,14,45,9,2,7,248,9,12,15,35,14,169,9,123,15,50,14,47,9,295,14,8,7,324,9,6,15,4,14,12,7,192,8,138,14,47,7,191,9,6,8,96,15,4,14,18,7,99,15,75,9,152,14,5,7,337,14,4,7,611,8,68,7,1701,15,4",3
"14,18,10,324,14,62,10,279,14,69,10,273,14,152,10,190,14,69,10,273,14,124,5,109,10,109,14,60,5,192,9,0,10,90,14,62,5,140,10,140,14,64,5,36,10,242,14,25,5,160,10,157,14,153,10,189,14,35,10,307,14,29,10,313,14,62,10,279,14,109,10,210,9,24,14,62,10,279,14,31,5,155,10,155,14,30,10,311,14,35,5,162,10,145,14,31,5,155,10,155,14,43,5,152,10,148,14,72,5,135,10,135,14,9,5,209,10,124,14,31,10,310,14,12,10,330,14,16,10,326,14,18,10,324,14,29,10,313,14,35,5,154,10,154,9,0,10,1364",2
"14,7,7,335,14,114,7,228,14,43,7,299,14,179,7,163,14,158,7,184,14,62,7,279,14,29,7,313,14,35,7,307,14,38,7,304,14,70,7,272,14,62,7,241,9,8,6,31,14,43,7,299,14,35,7,307,14,35,7,307,14,31,7,310,14,31,7,310,14,62,7,279,14,6,7,332,15,4,14,12,7,330,14,35,7,307,14,4,7,338,14,7,7,335,14,29,7,652,9,2,7,2373,9,15,16,341",3
"9,7,6,11245",2
"14,62,9,8,10,272,14,55,10,287,14,221,10,121,14,69,10,273,14,62,10,279,14,29,10,313,14,64,10,278,14,29,10,313,14,62,10,279,14,35,10,307,14,51,10,291,14,35,10,307,14,69,10,273,14,59,9,6,10,278,14,51,10,291,14,47,9,22,10,270,15,4,14,310,10,31,14,1674,10,31,14,31,10,310,14,13,9,4,10,325,9,25,10,317,9,2,10,2726",2
"14,166,11,175,9,2,14,160,11,173,15,4,9,7,14,101,11,228,9,7,15,7,14,110,11,232,14,13,11,329,14,28,11,275,9,40,14,125,11,217,14,15,11,317,15,10,14,15,11,325,9,2,14,9,11,315,15,18,14,67,11,275,14,48,11,294,14,39,11,303,14,16,11,288,9,29,15,4,9,5,11,1362,9,3,16,4774",3
"14,150,8,192,14,7,8,335,14,66,9,4,8,272,14,57,8,285,14,47,9,4,8,291,14,103,8,239,14,31,8,310,14,69,8,273,14,70,8,272,14,57,8,285,14,316,8,1389,10,1364,16,4774",3
"14,171,5,171,14,31,5,310,14,86,5,256,14,29,5,313,14,70,5,264,9,8,14,31,5,310,14,35,5,307,14,29,5,313,14,38,5,304,14,62,5,279,14,35,5,307,14,62,5,31,8,248,14,78,8,264,14,52,5,290,14,47,5,295,14,86,5,29,8,228,14,50,8,292,14,31,5,310,14,31,5,310,14,69,5,273,14,29,5,313,7,346,9,2,8,335,5,326,8,16,5,2046,9,7,8,1017",3
"7,674,9,8,16,10229",4
"14,155,8,39,10,148,14,70,8,139,10,127,9,8,14,157,1,4,9,2,8,180,14,38,8,209,10,95,14,72,8,128,10,140,9,2,14,47,8,216,2,38,10,21,9,21,14,109,1,20,9,16,8,107,10,59,9,33,14,35,13,11,8,263,9,0,10,35,14,69,8,99,10,167,9,9,14,90,8,185,10,67,14,45,9,16,8,95,10,155,9,31,14,24,8,150,10,136,9,33,14,12,8,231,10,99,14,10,1,22,13,55,8,128,2,115,9,14,14,72,1,31,9,6,8,154,10,55,15,8,9,18,16,5796",2
"14,67,0,275,14,30,0,312,14,103,0,238,14,8,0,334,14,50,0,292,14,8,0,334,14,136,0,206,14,39,0,303,14,93,0,248,14,71,0,271,14,173,0,169,14,39,0,303,14,128,0,214,14,124,0,218,14,74,0,268,14,40,0,302,14,69,0,273,14,38,0,304,14,99,0,243,14,62,0,279,14,62,0,279,14,102,0,240,14,12,0,330,14,2,0,340,14,11,0,329,9,2,14,13,0,329,14,6,0,329,9,8,0,2046",1
"9,228,2,114,9,28,2,314,9,341,2,4433,16,5456",2
"14,51,11,291,14,62,11,279,14,88,11,254,14,93,11,248,14,64,11,278,14,69,11,273,14,69,11,273,14,30,11,312,14,56,11,285,9,2,16,7842",4
"14,31,7,310,14,171,7,171,14,188,7,154,14,93,7,183,5,66,14,39,7,167,5,136,14,199,7,143,14,279,7,62,14,69,7,273,14,29,7,313,14,38,7,304,14,93,7,248,14,31,7,310,14,31,7,310,14,93,7,136,5,113,14,35,7,307,14,35,7,307,14,31,7,245,5,66,14,39,7,264,5,39,14,29,7,160,5,153,14,8,7,334,14,35,7,307,14,62,7,270,9,10,14,29,7,311,9,2,14,24,7,318,14,20,7,258,5,64,7,101,5,241,7,190,5,145,9,7,7,2046",1
"9,682,2,682,9,682,16,8865",2
"1,307,9,9,15,26,1,3442,5,288,9,22,1,41,5,281,9,21,1,57,5,228,9,57,5,268,9,74,5,214,9,1833,16,4092",2
"14,39,11,303,14,31,11,310,14,62,11,279,14,114,11,228,14,62,11,279,14,35,11,307,14,31,11,310,14,35,11,150,15,9,9,150,14,47,11,295,14,18,11,160,9,164,11,341,16,7160",4
"14,35,0,307,14,29,0,313,14,38,0,304,14,62,0,279,14,137,0,205,14,62,0,279,14,31,0,310,14,217,0,124,14,69,0,273,14,155,0,186,14,35,0,307,14,93,0,248,14,31,0,310,14,31,0,310,14,29,0,313,14,124,0,217,14,35,0,307,14,24,0,318,14,57,0,5058",1
"14,31,0,310,14,56,0,286,14,34,0,649,16,9547",4
"14,278,10,64,14,34,10,308,14,18,10,324,14,173,10,169,14,127,9,19,10,196,14,29,10,313,14,26,10,316,14,66,10,276,14,35,10,307,14,69,10,267,9,7,14,398,9,6,10,279,14,35,9,14,10,293,14,28,10,314,14,37,10,305,14,16,9,0,10,314,9,12,14,6,10,336,14,2,10,340,14,28,10,314,9,4,10,338,9,235,10,789,16,3751",3
"14,153,0,189,14,31,0,311,14,38,0,304,14,62,0,279,14,83,0,259,14,183,0,159,14,31,0,310,14,31,0,310,14,44,0,298,14,31,0,310,14,35,0,307,14,82,0,260,14,84,0,258,14,43,0,299,14,29,0,313,14,4,0,338,14,53,0,289,14,4,0,338,14,6,0,336,14,24,0,318,14,16,0,326,14,2,0,340,14,12,0,330,14,31,0,311,14,4,0,338,14,199,0,2529",3
"11,651,9,31,11,256,9,86,11,665,9,17,11,316,9,26,11,989,9,35,11,6780,9,40,11,1364",0
"7,984,9,40,7,1535,9,171,7,1290,9,75,7,665,15,18,7,506,9,177,7,251,9,432,15,341,9,682,16,4092",3
"1,675,9,7,1,667,9,16,1,312,9,30,1,682,16,8524",4
"14,52,7,290,14,155,7,186,14,62,7,279,14,86,7,237,13,20,14,124,7,95,9,6,13,117,14,47,7,71,13,216,9,8,14,52,7,290,14,62,7,279,14,43,7,299,14,81,7,90,13,171,14,29,7,313,14,38,7,304,14,43,7,242,13,57,14,47,7,256,13,39,14,31,7,310,14,93,7,248,14,35,7,307,14,31,7,295,9,16,14,31,7,310,14,57,7,285,14,31,7,310,14,31,7,310,14,31,7,310,14,31,7,310,14,29,7,82,13,231,14,29,7,189,9,125,14,29,7,530,13,124,7,1705",1
"14,69,15,120,10,94,15,26,9,35,14,22,8,167,10,90,15,26,9,39,14,12,8,20,10,186,15,59,9,66,14,113,8,4,10,97,15,66,9,62,14,192,8,5,10,86,15,52,9,9,14,24,9,18,8,24,9,0,10,175,15,80,9,24,14,43,8,74,10,175,15,39,9,12,14,38,9,0,10,147,15,72,9,86,14,43,15,202,10,97,14,35,9,39,10,256,9,13,14,166,15,90,10,87,14,8,9,16,8,4,10,124,15,35,9,155,14,15,10,267,15,32,9,29,14,28,15,128,10,186,15,192,10,147,9,4,15,168,9,86,10,77,9,13,15,109,9,148,10,81,9,4,15,159,10,183,15,92,9,125,10,99,9,27,15,161,9,84,10,56,9,42,15,128,9,16,8,5,10,86,9,108,15,133,10,209,15,91,10,234,15,275,10,73,9,12,15,205,10,137,9,23,8,9,10,125,15,148,9,41,8,43,9,10,10,85,15,96,9,114,8,37,10,92,15,73,9,135,8,80,10,219,15,12,9,31,8,30,10,112,15,41,9,159,8,38,10,113,15,39,9,153,8,32,10,75,15,56,9,181,10,233,15,85,9,24",2
"14,74,1,268,14,205,1,137,14,24,1,318,14,11,1,331,14,63,1,279,14,35,1,307,14,179,1,162,14,62,1,273,9,7,14,186,1,155,14,68,1,274,14,29,1,313,14,53,1,272,9,18,14,57,1,281,9,4,14,32,1,310,14,67,1,275,14,40,1,302,14,47,1,295,14,35,1,307,14,35,1,307,14,31,1,311,14,28,1,204,9,111,14,12,1,330,14,6,1,336,14,16,1,326,14,16,1,326,14,6,1,335,9,1,14,5,1,337,14,11,1,296,9,35,14,3,1,339,14,16,1,853,9,155,1,341",2
"14,116,5,226,14,208,5,134,14,10,5,332,14,175,5,167,14,88,5,254,14,186,3,155,14,69,3,273,14,47,3,264,9,31,14,18,3,324,14,54,3,288,14,29,5,313,14,53,5,289,14,62,5,276,9,4,14,66,5,276,14,31,3,310,14,43,5,299,14,31,3,310,14,62,3,279,14,29,3,313,14,35,5,273,9,35,14,8,5,334,14,12,5,330,14,35,5,307,14,4,5,338,14,4,5,338,14,36,5,306,3,199,5,143,3,1018,9,6,3,341,5,682",2
"14,93,10,248,14,68,10,274,14,39,10,303,14,35,10,307,14,8,10,334,14,140,10,202,14,171,10,171,14,90,10,252,14,51,10,291,14,171,10,171,14,120,10,222,14,214,9,0,10,124,9,4,14,22,10,320,14,74,9,0,10,268,14,96,10,246,14,77,10,265,14,38,10,304,14,93,9,4,10,245,14,35,10,307,14,35,10,307,14,39,10,303,14,57,9,114,10,171,14,65,9,276,14,26,10,316,14,31,10,310,14,57,9,29,10,256,14,8,9,0,10,334,9,0,10,2046",3
"14,38,1,155,9,129,15,6,9,15,14,51,1,140,9,124,15,2,9,27,14,192,1,112,9,31,15,4,9,4,14,181,1,69,13,48,15,41,9,5,14,110,1,94,13,15,9,6,15,97,9,21,14,339,1,2,15,2,14,173,1,141,9,12,15,17,14,116,1,144,9,82,14,45,1,116,9,105,15,3,9,75,14,38,1,105,9,126,15,21,9,54,14,59,1,78,13,54,15,123,9,31,14,25,1,81,13,54,15,164,9,20,14,35,1,111,9,86,15,14,9,97,14,26,1,189,9,36,15,63,4,29,14,39,1,156,5,68,9,78,15,1,14,34,1,147,9,161,14,29,1,203,9,86,15,8,9,18,14,20,1,162,9,95,15,45,9,21,14,29,1,201,9,94,15,6,9,13,14,27,1,81,9,140,15,3,4,85,9,8,14,7,1,144,13,9,9,100,15,40,9,44,14,35,1,248,9,60,14,9,1,223,5,27,9,80,15,3,1,144,13,39,9,9,15,123,9,29,1,43,13,55,15,114,4,114,9,17,1,197,9,145,1,161,9,161,15,2,9,18,1,167,5,103,9,73,1,151,9,110,15,4,9,78,16,1023",2
"14,211,10,130,14,95,10,247,14,155,10,186,14,11,8,45,10,286,14,13,9,143,10,187,14,38,10,304,14,59,10,283,14,14,10,328,14,28,10,314,14,31,8,8,10,303,14,31,9,2,10,309,14,32,8,49,10,261,14,31,8,22,10,290,14,28,8,9,10,306,14,5,10,333,9,4,14,54,10,280,9,15,10,334,9,2,8,8,10,323,9,20,8,14,10,317,9,2,8,19,10,321,8,54,10,288,8,28,10,314,8,16,10,3735",2
"14,115,8,227,14,133,9,3,8,207,14,0,7,61,3,87,5,188,9,7,14,31,9,2,8,309,14,61,9,8,8,270,9,4,14,33,8,309,14,18,7,3,3,37,5,22,15,27,4,206,9,31,14,29,9,6,7,6,3,89,5,8,12,15,8,15,15,93,4,40,9,47,7,19,3,797,5,198,6,10,3,341,9,2,8,680,16,6137",4
"14,128,0,214,14,57,0,285,14,819,0,205,14,186,0,155,14,31,0,310,14,31,0,310,14,69,0,269,15,5,14,97,0,245,14,35,0,307,14,124,0,217,14,31,0,310,14,78,0,264,14,29,0,313,14,186,0,155,14,1048,0,317,14,62,0,4371",2
"14,126,12,8,8,208,14,14,8,84,4,244,7,86,8,43,4,11,9,203,12,12,9,23,8,290,15,18,12,248,8,93,12,220,8,114,4,9,12,286,8,34,4,23,12,94,8,59,4,190,12,251,8,46,4,46,12,91,8,216,4,35,12,148,8,179,4,16,12,29,8,313,12,114,8,25,4,9,9,195,12,174,8,124,4,7,9,131,8,248,9,3,8,238,4,90,9,12,8,262,4,80,8,171,4,171,8,285,4,57,8,86,4,256,8,171,4,171,8,86,4,29,9,228,8,171,15,171,8,53,4,27,9,263,8,2046,4,341,16,341",3
"14,4,12,338,14,155,12,186,14,28,12,314,14,124,12,217,14,47,12,264,15,31,14,217,12,124,14,153,12,185,9,4,14,101,12,241,14,93,12,237,9,12,14,8,12,334,14,35,12,307,14,29,12,285,9,29,14,38,12,304,14,62,12,279,14,34,12,308,14,31,12,310,14,93,12,248,14,35,12,307,14,35,12,307,14,31,12,281,9,30,14,31,12,310,14,153,12,189,14,35,12,307,14,35,12,625,9,24,12,989,9,35,12,626,9,57,12,989,9,35",2
"9,4,6,338,9,6,6,336,9,3,6,339,9,18,6,10212",2
"14,56,8,75,6,154,13,20,9,39,14,93,8,231,6,17,15,1,14,9,9,4,8,209,6,121,14,126,8,214,6,2,14,160,8,143,6,5,2,13,13,22,14,86,9,6,8,57,6,146,13,49,14,63,8,180,6,16,13,31,9,54,14,109,9,31,8,117,6,6,13,31,9,49,14,58,12,54,8,152,6,57,13,22,14,62,8,186,6,39,13,5,9,52,14,72,8,229,6,41,14,35,8,237,6,70,14,40,8,271,6,15,13,4,9,13,14,33,8,235,6,74,14,31,8,101,6,157,13,53,14,58,8,111,6,109,13,64,14,26,9,3,8,111,6,90,13,9,9,105,14,16,9,4,8,245,6,76,13,2,14,30,8,312,14,32,8,159,6,112,9,52,8,252,6,7,15,71,9,4,8,99,6,60,2,179,8,278,6,64,16,3069",3
"1,679,9,4,1,1011,9,13,1,4049,9,43,1,3715,9,37,1,921,9,103,1,551,9,127,15,5",2
"14,54,7,288,14,26,7,316,14,57,7,285,14,31,7,310,14,107,7,235,14,50,7,292,14,40,7,300,13,2,14,120,7,218,13,4,14,35,7,290,13,17,14,73,7,262,9,3,13,4,14,58,7,252,13,32,14,29,7,260,9,2,13,52,14,62,7,276,9,4,14,62,7,279,14,41,7,241,9,60,14,22,7,320,14,60,7,282,14,99,7,229,9,14,14,59,7,283,14,18,7,324,14,51,7,261,9,31,14,41,7,301,14,56,7,257,13,29,14,48,7,293,14,55,7,285,15,3,14,35,7,301,13,7,14,51,7,187,9,104,14,25,7,165,9,153,14,57,7,166,9,119,14,136,7,132,9,75,14,7,7,335,14,9,7,333,14,13,7,329",1
"14,76,0,266,14,62,0,279,14,120,0,222,14,74,0,266,15,2,14,47,0,295,14,52,0,286,15,5,14,124,0,217,14,15,0,325,9,2,0,1023,16,7160",4
"14,39,12,303,14,22,12,320,14,90,12,252,14,45,12,297,14,9,12,320,9,13,14,113,12,229,14,8,12,334,14,205,12,137,14,93,12,248,14,186,12,155,14,62,12,279,14,50,12,292,14,16,12,326,14,196,12,146,14,47,12,295,14,29,12,313,14,86,12,256,14,74,12,268,14,31,12,310,14,101,12,241,14,35,12,307,14,39,12,303,14,66,12,276,14,57,12,285,14,5,12,335,9,3,14,43,12,299,14,51,12,291,14,32,12,309,14,43,12,299,14,11,12,331,14,22,12,303,9,18,14,24,12,318,14,4,12,338",2
"14,81,0,260,14,32,0,309,14,48,0,294,14,68,0,272,9,2,14,77,0,265,14,82,0,250,9,8,15,2,14,31,0,307,9,4,14,31,0,310,14,64,0,275,9,3,14,175,0,167,14,56,0,286,14,86,0,256,14,31,0,310,14,55,0,281,9,6,14,43,0,299,14,35,0,307,14,8,0,334,14,24,0,314,9,4,14,55,0,283,9,4,14,4,0,338,14,4,0,338,14,18,0,312,9,12,14,41,0,297,9,5,14,39,0,303,14,57,0,963,9,4,0,2046",1
"14,248,4,93,14,171,4,171,14,47,4,295,14,29,4,313,14,69,1,18,9,256,14,35,4,307,14,76,4,266,14,62,4,279,14,51,4,291,14,31,4,310,14,113,4,229,14,35,4,307,14,47,4,295,14,167,4,175,14,155,4,186,14,57,4,285,14,31,4,310,14,52,4,290,14,117,4,225,14,22,4,320,9,5,4,2029,9,13,4,2042,9,5,4,341",2
"14,52,1,256,15,35,14,74,1,268,14,24,1,318,14,29,1,313,14,175,1,167,14,55,1,287,14,299,1,43,14,140,1,202,14,13,1,316,9,13,14,55,1,279,9,8,14,35,1,307,14,43,1,299,14,38,1,304,14,93,1,248,14,39,1,303,14,62,1,279,14,73,1,269,14,47,1,260,9,35,14,59,1,283,14,36,1,306,14,62,1,279,14,35,1,307,14,31,1,310,14,59,1,283,14,29,1,309,9,4,14,5,1,337,14,29,1,313,14,8,1,1328,9,29,1,313,9,29,1,341",2
"7,269,9,73,7,1364,9,4,8,338,9,34,8,173,9,136,8,320,9,22,8,332,9,10,8,335,9,7,8,333,9,9,8,7501",1
"14,31,10,310,14,10,10,332,14,137,2,22,10,184,14,64,9,10,10,268,14,175,10,167,14,69,10,273,14,43,10,299,14,66,10,271,9,5,14,31,10,310,14,31,10,311,14,33,2,5,10,305,14,20,10,322,14,32,9,278,10,31,14,62,9,20,10,260,14,30,10,312,14,70,10,272,14,5,10,328,9,9,14,17,9,25,10,292,9,156,10,194,9,315,10,26,9,172,10,170,9,4,10,338,8,47,9,0,10,280,9,16,10,624,9,59,10,1008,9,16,10,260,9,82,10,326,9,16,10,1023",3
"14,155,5,14,10,173,14,127,5,62,10,153,14,124,5,38,10,55,9,126,14,55,5,138,10,150,14,52,5,32,10,258,14,77,5,20,10,144,9,102,14,41,5,121,10,180,14,10,5,52,10,229,9,53,14,6,5,43,10,285,9,8,14,28,5,43,10,248,9,24,14,29,5,54,9,2,10,258,5,68,9,8,10,267,5,69,10,219,9,54,5,95,10,247,5,80,10,262,16,5796",3
"14,16,10,326,14,55,10,287,14,248,10,94,14,48,10,294,14,82,10,260,14,31,10,310,14,31,10,310,14,52,10,290,14,24,10,318,14,26,10,312,15,5,14,8,10,334,14,18,10,324,14,8,10,334,9,8,10,326,15,8,10,341,16,5796",3
"14,35,10,307,16,10570",4
"14,39,7,303,14,112,7,230,14,61,7,281,14,7,7,335,14,66,7,252,9,24,14,124,7,218,14,107,7,235,14,155,10,186,14,76,7,254,9,12,14,128,7,214,14,51,7,291,14,31,7,311,14,50,7,292,14,48,7,294,14,16,7,326,14,62,10,279,14,5,7,337,14,39,7,272,9,31,14,72,7,269,14,31,7,305,9,6,14,29,10,264,15,4,9,46,14,8,7,334,14,150,7,103,10,77,9,13,7,622,9,61,7,328,9,14,7,1020,15,4,7,293,9,49,7,682,10,303,9,39",3
"14,111,11,231,14,31,11,310,14,30,11,312,14,31,11,310,14,32,11,309,14,22,11,124,1,16,9,48,15,133,14,25,11,4,1,4,9,127,15,180,9,4,14,93,9,53,15,196,14,69,9,6,15,268,14,95,9,24,15,223,14,212,15,130,14,157,9,3,15,182,14,228,9,2,15,112,14,78,11,264,14,109,11,233,14,50,11,292,14,80,11,262,14,57,11,285,14,116,9,101,15,126,14,52,11,290,14,62,11,280,14,20,11,322,14,16,11,326,14,16,11,1007,9,0,11,341,16,1705",3
"14,31,1,20,9,33,4,258,14,116,5,22,12,35,4,171,14,78,1,28,5,4,9,7,4,226,14,93,1,157,13,72,5,16,9,4,14,90,1,252,14,54,1,288,14,183,1,155,9,4,14,35,1,260,9,47,14,29,1,270,9,43,14,43,12,43,4,256,14,93,5,47,12,43,9,30,4,130,14,31,5,47,13,8,4,256,14,51,1,183,5,107,9,2,14,35,13,22,4,252,9,35,14,241,1,78,5,24,14,35,1,252,13,35,5,5,9,18,14,47,1,260,9,14,5,20,9,2,14,40,1,201,5,88,15,8,9,8,14,57,1,285,14,19,1,152,5,133,9,5,15,19,9,15,14,31,1,8,12,78,9,12,4,214,14,22,1,15,12,18,9,61,13,8,4,221,14,16,1,59,13,4,9,4,5,74,9,4,13,4,4,179,1,12,4,330,1,310,9,31,1,241,9,101,1,503,13,120,9,52,5,9,1,335,9,7,1,316,5,26,9,31,13,22,4,290,12,47,4,636",2
"14,73,0,269,14,53,0,289,14,109,0,233,14,167,0,175,14,61,0,254,9,27,14,175,0,167,14,77,0,265,14,78,0,260,9,4,14,55,0,287,14,57,0,256,9,29,14,29,0,313,14,31,0,310,14,31,0,310,14,35,0,307,14,35,0,307,14,148,0,190,9,4,14,55,0,287,14,57,0,285,14,13,0,329,14,16,0,326,14,16,0,326,14,52,0,290,14,22,0,320,14,186,0,155,14,29,0,313,14,120,0,222,14,25,0,2362",3
"14,12,9,4,3,318,9,4,15,4,14,91,3,251,14,82,3,260,14,113,3,229,14,73,3,269,14,50,3,224,9,68,14,45,3,297,14,37,1,10,3,284,9,12,14,66,3,276,14,62,1,4,3,261,9,11,13,4,14,43,1,4,3,295,14,62,3,274,9,6,14,35,3,307,14,188,3,154,14,96,3,246,14,43,3,276,12,16,9,8,14,365,3,314,9,5,14,4,1,4,3,334,14,8,3,330,9,4,14,16,3,317,13,4,9,6,14,11,3,331,1,4,3,338,1,2,3,339,15,1,1,3,3,339,9,2,3,1013,12,10,3,327,9,15,3,681,9,2,3,682",3
"14,84,8,258,14,78,8,264,14,76,8,266,14,70,8,272,14,171,8,171,14,78,8,264,14,18,8,324,14,93,8,248,14,128,8,214,14,155,8,186,14,35,8,307,14,60,8,223,9,60,14,35,8,231,9,77,14,31,8,310,14,62,9,186,8,93,14,35,8,307,14,35,8,307,14,31,8,310,14,313,8,29,14,76,8,266,14,39,8,303,14,31,8,310,9,31,8,638,9,14,8,3069",3
"14,86,0,256,14,137,0,205,14,57,0,285,14,57,0,285,14,31,0,310,14,27,0,315,14,30,0,312,14,103,0,239,14,70,13,12,15,256,9,4,14,31,13,117,15,186,9,8,14,31,15,310,14,120,0,222,13,79,15,260,9,4,0,3694,9,57,0,1364,15,341,16,1023",1
"14,53,5,289,14,40,5,274,9,29,14,5,5,337,14,89,5,253,14,34,5,308,14,17,5,325,14,61,5,281,14,69,5,273,14,39,5,298,9,6,14,30,5,312,14,30,5,312,14,52,5,237,10,54,14,70,5,272,14,62,5,268,9,12,14,31,5,217,9,93,14,29,5,313,14,95,5,247,14,26,5,316,14,4,5,338,9,0,5,309,9,2,10,31,5,1364,15,0,5,3069",2
"7,341,0,103,9,239,0,13,9,329,0,168,9,174,0,325,9,16,0,151,9,191,0,265,9,77,0,266,9,76,0,46,15,162,9,134,0,199,9,483,15,284,9,58,15,503,9,179,15,70,9,272,15,39,9,3030,16,3069",3
